LSOA,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived),Percentile,Decile,IMD_Decile2010
E01026451,13.12,20254,62.35453482,6.235453482,7
E01025166,13.12,20255,62.35761345,6.235761345,7
E01020632,13.12,20256,62.36069208,6.236069208,7
E01024729,13.12,20257,62.3637707,6.23637707,7
E01007586,13.12,20258,62.36684933,6.236684933,7
E01022175,13.12,20259,62.36992796,6.236992796,7
E01016917,13.11,20260,62.37300659,6.237300659,7
E01022216,13.11,20261,62.37608522,6.237608522,7
E01025654,13.11,20262,62.37916384,6.237916384,7
E01000540,13.11,20263,62.38224247,6.238224247,7
E01017096,13.11,20264,62.3853211,6.23853211,7
E01007033,13.11,20265,62.38839973,6.238839973,7
E01006045,13.11,20266,62.39147836,6.239147836,7
E01025652,13.11,20267,62.39455699,6.239455699,7
E01024674,13.11,20268,62.39763561,6.239763561,7
E01018670,13.11,20269,62.40071424,6.240071424,7
E01015352,13.11,20270,62.40379287,6.240379287,7
E01002902,13.11,20271,62.4068715,6.24068715,7
E01024271,13.11,20272,62.40995013,6.240995013,7
E01029424,13.11,20273,62.41302875,6.241302875,7
E01001564,13.11,20274,62.41610738,6.241610738,7
E01029023,13.1,20275,62.41918601,6.241918601,7
E01028950,13.1,20276,62.42226464,6.242226464,7
E01013938,13.1,20277,62.42534327,6.242534327,7
E01000824,13.1,20278,62.4284219,6.24284219,7
E01011744,13.1,20279,62.43150052,6.243150052,7
E01027559,13.1,20280,62.43457915,6.243457915,7
E01014400,13.1,20281,62.43765778,6.243765778,7
E01014756,13.1,20282,62.44073641,6.244073641,7
E01008197,13.1,20283,62.44381504,6.244381504,7
E01011451,13.1,20284,62.44689366,6.244689366,7
E01002438,13.1,20285,62.44997229,6.244997229,7
E01008135,13.1,20286,62.45305092,6.245305092,7
E01011387,13.1,20287,62.45612955,6.245612955,7
E01029876,13.1,20288,62.45920818,6.245920818,7
E01008848,13.09,20289,62.4622868,6.24622868,7
E01005749,13.09,20290,62.46536543,6.246536543,7
E01002812,13.09,20291,62.46844406,6.246844406,7
E01023135,13.09,20292,62.47152269,6.247152269,7
E01005863,13.09,20293,62.47460132,6.247460132,7
E01025462,13.09,20294,62.47767995,6.247767995,7
E01025473,13.09,20295,62.48075857,6.248075857,7
E01024367,13.09,20296,62.4838372,6.24838372,7
E01023836,13.09,20297,62.48691583,6.248691583,7
E01022592,13.09,20298,62.48999446,6.248999446,7
E01015311,13.08,20299,62.49307309,6.249307309,7
E01016166,13.08,20300,62.49615171,6.249615171,7
E01021470,13.08,20301,62.49923034,6.249923034,7
E01007748,13.08,20302,62.50230897,6.250230897,7
E01021022,13.08,20303,62.5053876,6.25053876,7
E01005170,13.08,20304,62.50846623,6.250846623,7
E01023472,13.08,20305,62.51154486,6.251154486,7
E01022760,13.08,20306,62.51462348,6.251462348,7
E01016383,13.08,20307,62.51770211,6.251770211,7
E01016754,13.07,20308,62.52078074,6.252078074,7
E01031849,13.07,20309,62.52385937,6.252385937,7
E01019926,13.07,20310,62.526938,6.2526938,7
E01028076,13.07,20311,62.53001662,6.253001662,7
E01030759,13.07,20312,62.53309525,6.253309525,7
E01008367,13.07,20313,62.53617388,6.253617388,7
E01027610,13.07,20314,62.53925251,6.253925251,7
E01015428,13.07,20315,62.54233114,6.254233114,7
E01032431,13.07,20316,62.54540977,6.254540977,7
E01020191,13.07,20317,62.54848839,6.254848839,7
E01015803,13.07,20318,62.55156702,6.255156702,7
E01028107,13.07,20319,62.55464565,6.255464565,7
E01010561,13.07,20320,62.55772428,6.255772428,7
E01030420,13.07,20321,62.56080291,6.256080291,7
E01014487,13.07,20322,62.56388153,6.256388153,7
E01029279,13.06,20323,62.56696016,6.256696016,7
E01012007,13.06,20324,62.57003879,6.257003879,7
E01031108,13.06,20325,62.57311742,6.257311742,7
E01025416,13.06,20326,62.57619605,6.257619605,7
E01030174,13.06,20327,62.57927468,6.257927468,7
E01012149,13.06,20328,62.5823533,6.25823533,7
E01010121,13.06,20329,62.58543193,6.258543193,7
E01028850,13.06,20330,62.58851056,6.258851056,7
E01020566,13.06,20331,62.59158919,6.259158919,7
E01018131,13.06,20332,62.59466782,6.259466782,7
E01030081,13.06,20333,62.59774644,6.259774644,7
E01031180,13.06,20334,62.60082507,6.260082507,7
E01013119,13.05,20335,62.6039037,6.26039037,7
E01011408,13.05,20336,62.60698233,6.260698233,7
E01020945,13.05,20337,62.61006096,6.261006096,7
E01028307,13.05,20338,62.61313959,6.261313959,7
E01010593,13.05,20339,62.61621821,6.261621821,7
E01032024,13.05,20340,62.61929684,6.261929684,7
E01019424,13.05,20341,62.62237547,6.262237547,7
E01007802,13.05,20342,62.6254541,6.26254541,7
E01029644,13.05,20343,62.62853273,6.262853273,7
E01029621,13.05,20344,62.63161135,6.263161135,7
E01024860,13.05,20345,62.63468998,6.263468998,7
E01005373,13.04,20346,62.63776861,6.263776861,7
E01017578,13.04,20347,62.64084724,6.264084724,7
E01002844,13.04,20348,62.64392587,6.264392587,7
E01030184,13.04,20349,62.64700449,6.264700449,7
E01026306,13.04,20350,62.65008312,6.265008312,7
E01011587,13.04,20351,62.65316175,6.265316175,7
E01025537,13.04,20352,62.65624038,6.265624038,7
E01023382,13.04,20353,62.65931901,6.265931901,7
E01018713,13.04,20354,62.66239764,6.266239764,7
E01019890,13.03,20355,62.66547626,6.266547626,7
E01021361,13.03,20356,62.66855489,6.266855489,7
E01028639,13.03,20357,62.67163352,6.267163352,7
E01026890,13.03,20358,62.67471215,6.267471215,7
E01014916,13.03,20359,62.67779078,6.267779078,7
E01019479,13.03,20360,62.6808694,6.26808694,7
E01019323,13.03,20361,62.68394803,6.268394803,7
E01011511,13.02,20362,62.68702666,6.268702666,7
E01017196,13.02,20363,62.69010529,6.269010529,7
E01010373,13.02,20364,62.69318392,6.269318392,7
E01021160,13.02,20365,62.69626255,6.269626255,7
E01021602,13.02,20366,62.69934117,6.269934117,7
E01007743,13.02,20367,62.7024198,6.27024198,7
E01026091,13.02,20368,62.70549843,6.270549843,7
E01002513,13.02,20369,62.70857706,6.270857706,7
E01006161,13.02,20370,62.71165569,6.271165569,7
E01011714,13.02,20371,62.71473431,6.271473431,7
E01031867,13.02,20372,62.71781294,6.271781294,7
E01030218,13.02,20373,62.72089157,6.272089157,7
E01031206,13.02,20374,62.7239702,6.27239702,7
E01027703,13.02,20375,62.72704883,6.272704883,7
E01007108,13.01,20376,62.73012746,6.273012746,7
E01011162,13.01,20377,62.73320608,6.273320608,7
E01028023,13.01,20378,62.73628471,6.273628471,7
E01006227,13.01,20379,62.73936334,6.273936334,7
E01008586,13.01,20380,62.74244197,6.274244197,7
E01001071,13.01,20381,62.7455206,6.27455206,7
E01029127,13.01,20382,62.74859922,6.274859922,7
E01031478,13.01,20383,62.75167785,6.275167785,7
E01001106,13.01,20384,62.75475648,6.275475648,7
E01004194,13.01,20385,62.75783511,6.275783511,7
E01005455,13.01,20386,62.76091374,6.276091374,7
E01019814,13.01,20387,62.76399237,6.276399237,7
E01023046,13.01,20388,62.76707099,6.276707099,7
E01027182,13.01,20389,62.77014962,6.277014962,7
E01016142,13,20390,62.77322825,6.277322825,7
E01030587,13,20391,62.77630688,6.277630688,7
E01031837,13,20392,62.77938551,6.277938551,7
E01023736,13,20393,62.78246413,6.278246413,7
E01019677,13,20394,62.78554276,6.278554276,7
E01008360,13,20395,62.78862139,6.278862139,7
E01024033,13,20396,62.79170002,6.279170002,7
E01027681,13,20397,62.79477865,6.279477865,7
E01028109,13,20398,62.79785727,6.279785727,7
E01025066,13,20399,62.8009359,6.28009359,7
E01008364,13,20400,62.80401453,6.280401453,7
E01025333,13,20401,62.80709316,6.280709316,7
E01027848,13,20402,62.81017179,6.281017179,7
E01024060,13,20403,62.81325042,6.281325042,7
E01004164,13,20404,62.81632904,6.281632904,7
E01014425,13,20405,62.81940767,6.281940767,7
E01019673,13,20406,62.8224863,6.28224863,7
E01004775,13,20407,62.82556493,6.282556493,7
E01010883,13,20408,62.82864356,6.282864356,7
E01020338,13,20409,62.83172218,6.283172218,7
E01015298,12.99,20410,62.83480081,6.283480081,7
E01026251,12.99,20411,62.83787944,6.283787944,7
E01027186,12.99,20412,62.84095807,6.284095807,7
E01004650,12.99,20413,62.8440367,6.28440367,7
E01028940,12.99,20414,62.84711533,6.284711533,7
E01009949,12.99,20415,62.85019395,6.285019395,7
E01026316,12.99,20416,62.85327258,6.285327258,7
E01002688,12.99,20417,62.85635121,6.285635121,7
E01029231,12.99,20418,62.85942984,6.285942984,7
E01029896,12.99,20419,62.86250847,6.286250847,7
E01031286,12.98,20420,62.86558709,6.286558709,7
E01023288,12.98,20421,62.86866572,6.286866572,7
E01024432,12.98,20422,62.87174435,6.287174435,7
E01021910,12.98,20423,62.87482298,6.287482298,7
E01021098,12.98,20424,62.87790161,6.287790161,7
E01023396,12.98,20425,62.88098024,6.288098024,7
E01004589,12.98,20426,62.88405886,6.288405886,7
E01008249,12.98,20427,62.88713749,6.288713749,7
E01024828,12.98,20428,62.89021612,6.289021612,7
E01001610,12.97,20429,62.89329475,6.289329475,7
E01029519,12.97,20430,62.89637338,6.289637338,7
E01030957,12.97,20431,62.899452,6.2899452,7
E01032198,12.97,20432,62.90253063,6.290253063,7
E01031051,12.97,20433,62.90560926,6.290560926,7
E01030134,12.97,20434,62.90868789,6.290868789,7
E01003839,12.97,20435,62.91176652,6.291176652,7
E01017092,12.97,20436,62.91484515,6.291484515,7
E01012030,12.97,20437,62.91792377,6.291792377,7
E01029369,12.97,20438,62.9210024,6.29210024,7
E01019219,12.97,20439,62.92408103,6.292408103,7
E01017646,12.97,20440,62.92715966,6.292715966,7
E01031564,12.97,20441,62.93023829,6.293023829,7
E01013022,12.97,20442,62.93331691,6.293331691,7
E01029490,12.97,20443,62.93639554,6.293639554,7
E01019546,12.97,20444,62.93947417,6.293947417,7
E01000118,12.97,20445,62.9425528,6.29425528,7
E01006055,12.96,20446,62.94563143,6.294563143,7
E01026299,12.96,20447,62.94871005,6.294871005,7
E01002117,12.96,20448,62.95178868,6.295178868,7
E01010582,12.96,20449,62.95486731,6.295486731,7
E01019324,12.96,20450,62.95794594,6.295794594,7
E01032237,12.96,20451,62.96102457,6.296102457,7
E01001131,12.96,20452,62.9641032,6.29641032,7
E01005375,12.96,20453,62.96718182,6.296718182,7
E01010243,12.96,20454,62.97026045,6.297026045,7
E01010592,12.95,20455,62.97333908,6.297333908,7
E01026436,12.95,20456,62.97641771,6.297641771,7
E01022187,12.95,20457,62.97949634,6.297949634,7
E01019892,12.95,20458,62.98257496,6.298257496,7
E01011573,12.95,20459,62.98565359,6.298565359,7
E01028309,12.95,20460,62.98873222,6.298873222,7
E01019681,12.95,20461,62.99181085,6.299181085,7
E01008193,12.95,20462,62.99488948,6.299488948,7
E01007834,12.95,20463,62.99796811,6.299796811,7
E01016388,12.94,20464,63.00104673,6.300104673,7
E01031357,12.94,20465,63.00412536,6.300412536,7
E01014670,12.94,20466,63.00720399,6.300720399,7
E01026218,12.94,20467,63.01028262,6.301028262,7
E01019315,12.94,20468,63.01336125,6.301336125,7
E01027354,12.94,20469,63.01643987,6.301643987,7
E01032042,12.94,20470,63.0195185,6.30195185,7
E01013789,12.94,20471,63.02259713,6.302259713,7
E01001451,12.93,20472,63.02567576,6.302567576,7
E01030052,12.93,20473,63.02875439,6.302875439,7
E01021962,12.93,20474,63.03183302,6.303183302,7
E01009820,12.93,20475,63.03491164,6.303491164,7
E01000704,12.93,20476,63.03799027,6.303799027,7
E01003158,12.93,20477,63.0410689,6.30410689,7
E01008403,12.93,20478,63.04414753,6.304414753,7
E01024515,12.93,20479,63.04722616,6.304722616,7
E01032091,12.93,20480,63.05030478,6.305030478,7
E01020548,12.93,20481,63.05338341,6.305338341,7
E01013021,12.93,20482,63.05646204,6.305646204,7
E01024332,12.93,20483,63.05954067,6.305954067,7
E01012950,12.93,20484,63.0626193,6.30626193,7
E01022205,12.93,20485,63.06569793,6.306569793,7
E01030112,12.93,20486,63.06877655,6.306877655,7
E01031661,12.93,20487,63.07185518,6.307185518,7
E01017050,12.93,20488,63.07493381,6.307493381,7
E01031567,12.92,20489,63.07801244,6.307801244,7
E01008409,12.92,20490,63.08109107,6.308109107,7
E01030610,12.92,20491,63.08416969,6.308416969,7
E01030041,12.92,20492,63.08724832,6.308724832,7
E01002676,12.92,20493,63.09032695,6.309032695,7
E01008239,12.92,20494,63.09340558,6.309340558,7
E01022520,12.92,20495,63.09648421,6.309648421,7
E01018606,12.92,20496,63.09956283,6.309956283,7
E01029532,12.92,20497,63.10264146,6.310264146,7
E01023892,12.92,20498,63.10572009,6.310572009,7
E01024433,12.91,20499,63.10879872,6.310879872,7
E01016320,12.91,20500,63.11187735,6.311187735,7
E01030245,12.91,20501,63.11495598,6.311495598,7
E01028536,12.91,20502,63.1180346,6.31180346,7
E01021401,12.91,20503,63.12111323,6.312111323,7
E01019718,12.91,20504,63.12419186,6.312419186,7
E01011630,12.91,20505,63.12727049,6.312727049,7
E01011042,12.91,20506,63.13034912,6.313034912,7
E01020684,12.91,20507,63.13342774,6.313342774,7
E01020627,12.91,20508,63.13650637,6.313650637,7
E01029161,12.91,20509,63.139585,6.3139585,7
E01002690,12.91,20510,63.14266363,6.314266363,7
E01021068,12.91,20511,63.14574226,6.314574226,7
E01030643,12.9,20512,63.14882089,6.314882089,7
E01000318,12.9,20513,63.15189951,6.315189951,7
E01012547,12.9,20514,63.15497814,6.315497814,7
E01001522,12.9,20515,63.15805677,6.315805677,7
E01014531,12.9,20516,63.1611354,6.31611354,7
E01032417,12.9,20517,63.16421403,6.316421403,7
E01010174,12.9,20518,63.16729265,6.316729265,7
E01024109,12.89,20519,63.17037128,6.317037128,7
E01026682,12.89,20520,63.17344991,6.317344991,7
E01007389,12.89,20521,63.17652854,6.317652854,7
E01003421,12.89,20522,63.17960717,6.317960717,7
E01012316,12.89,20523,63.1826858,6.31826858,7
E01019394,12.89,20524,63.18576442,6.318576442,7
E01017320,12.89,20525,63.18884305,6.318884305,7
E01017175,12.88,20526,63.19192168,6.319192168,7
E01000828,12.88,20527,63.19500031,6.319500031,7
E01021180,12.88,20528,63.19807894,6.319807894,7
E01032420,12.88,20529,63.20115756,6.320115756,7
E01015719,12.88,20530,63.20423619,6.320423619,7
E01015137,12.88,20531,63.20731482,6.320731482,7
E01029476,12.88,20532,63.21039345,6.321039345,7
E01026427,12.88,20533,63.21347208,6.321347208,7
E01024131,12.88,20534,63.21655071,6.321655071,7
E01018617,12.88,20535,63.21962933,6.321962933,7
E01030465,12.88,20536,63.22270796,6.322270796,7
E01029189,12.87,20537,63.22578659,6.322578659,7
E01032258,12.87,20538,63.22886522,6.322886522,7
E01005557,12.87,20539,63.23194385,6.323194385,7
E01017511,12.87,20540,63.23502247,6.323502247,7
E01015627,12.87,20541,63.2381011,6.32381011,7
E01000250,12.87,20542,63.24117973,6.324117973,7
E01023871,12.87,20543,63.24425836,6.324425836,7
E01010505,12.87,20544,63.24733699,6.324733699,7
E01024274,12.86,20545,63.25041561,6.325041561,7
E01028638,12.86,20546,63.25349424,6.325349424,7
E01007159,12.86,20547,63.25657287,6.325657287,7
E01002659,12.86,20548,63.2596515,6.32596515,7
E01025516,12.86,20549,63.26273013,6.326273013,7
E01022584,12.86,20550,63.26580876,6.326580876,7
E01003709,12.86,20551,63.26888738,6.326888738,7
E01007483,12.86,20552,63.27196601,6.327196601,7
E01012371,12.86,20553,63.27504464,6.327504464,7
E01017965,12.86,20554,63.27812327,6.327812327,7
E01027689,12.85,20555,63.2812019,6.32812019,7
E01032179,12.85,20556,63.28428052,6.328428052,7
E01008190,12.85,20557,63.28735915,6.328735915,7
E01015837,12.85,20558,63.29043778,6.329043778,7
E01014315,12.85,20559,63.29351641,6.329351641,7
E01002691,12.85,20560,63.29659504,6.329659504,7
E01010135,12.85,20561,63.29967367,6.329967367,7
E01027744,12.85,20562,63.30275229,6.330275229,7
E01023719,12.84,20563,63.30583092,6.330583092,7
E01009562,12.84,20564,63.30890955,6.330890955,7
E01027557,12.84,20565,63.31198818,6.331198818,7
E01014780,12.84,20566,63.31506681,6.331506681,7
E01004639,12.84,20567,63.31814543,6.331814543,7
E01025180,12.84,20568,63.32122406,6.332122406,7
E01024789,12.84,20569,63.32430269,6.332430269,7
E01025167,12.84,20570,63.32738132,6.332738132,7
E01019705,12.84,20571,63.33045995,6.333045995,7
E01022958,12.84,20572,63.33353858,6.333353858,7
E01026332,12.84,20573,63.3366172,6.33366172,7
E01027078,12.83,20574,63.33969583,6.333969583,7
E01014845,12.83,20575,63.34277446,6.334277446,7
E01027990,12.83,20576,63.34585309,6.334585309,7
E01008721,12.83,20577,63.34893172,6.334893172,7
E01003852,12.83,20578,63.35201034,6.335201034,7
E01004835,12.83,20579,63.35508897,6.335508897,7
E01029866,12.83,20580,63.3581676,6.33581676,7
E01007084,12.83,20581,63.36124623,6.336124623,7
E01007427,12.83,20582,63.36432486,6.336432486,7
E01000228,12.83,20583,63.36740349,6.336740349,7
E01029063,12.82,20584,63.37048211,6.337048211,7
E01019117,12.82,20585,63.37356074,6.337356074,7
E01029413,12.82,20586,63.37663937,6.337663937,7
E01023561,12.82,20587,63.379718,6.3379718,7
E01023127,12.82,20588,63.38279663,6.338279663,7
E01028704,12.82,20589,63.38587525,6.338587525,7
E01002896,12.82,20590,63.38895388,6.338895388,7
E01030093,12.82,20591,63.39203251,6.339203251,7
E01007755,12.82,20592,63.39511114,6.339511114,7
E01016254,12.82,20593,63.39818977,6.339818977,7
E01024157,12.82,20594,63.40126839,6.340126839,7
E01019136,12.81,20595,63.40434702,6.340434702,7
E01016931,12.81,20596,63.40742565,6.340742565,7
E01006532,12.81,20597,63.41050428,6.341050428,7
E01019395,12.81,20598,63.41358291,6.341358291,7
E01012512,12.81,20599,63.41666154,6.341666154,7
E01019415,12.81,20600,63.41974016,6.341974016,7
E01005969,12.81,20601,63.42281879,6.342281879,7
E01002323,12.81,20602,63.42589742,6.342589742,7
E01005080,12.81,20603,63.42897605,6.342897605,7
E01027076,12.81,20604,63.43205468,6.343205468,7
E01022225,12.81,20605,63.4351333,6.34351333,7
E01025819,12.81,20606,63.43821193,6.343821193,7
E01026893,12.81,20607,63.44129056,6.344129056,7
E01024571,12.81,20608,63.44436919,6.344436919,7
E01010518,12.81,20609,63.44744782,6.344744782,7
E01021187,12.81,20610,63.45052645,6.345052645,7
E01026561,12.81,20611,63.45360507,6.345360507,7
E01002965,12.81,20612,63.4566837,6.34566837,7
E01020193,12.81,20613,63.45976233,6.345976233,7
E01022233,12.81,20614,63.46284096,6.346284096,7
E01017541,12.8,20615,63.46591959,6.346591959,7
E01029253,12.8,20616,63.46899821,6.346899821,7
E01018750,12.8,20617,63.47207684,6.347207684,7
E01021444,12.8,20618,63.47515547,6.347515547,7
E01009554,12.8,20619,63.4782341,6.34782341,7
E01001415,12.8,20620,63.48131273,6.348131273,7
E01002640,12.8,20621,63.48439136,6.348439136,7
E01031945,12.8,20622,63.48746998,6.348746998,7
E01020226,12.8,20623,63.49054861,6.349054861,7
E01021149,12.8,20624,63.49362724,6.349362724,7
E01027479,12.8,20625,63.49670587,6.349670587,7
E01024518,12.8,20626,63.4997845,6.34997845,7
E01023071,12.8,20627,63.50286312,6.350286312,7
E01023413,12.8,20628,63.50594175,6.350594175,7
E01028863,12.8,20629,63.50902038,6.350902038,7
E01022416,12.79,20630,63.51209901,6.351209901,7
E01023528,12.79,20631,63.51517764,6.351517764,7
E01002478,12.79,20632,63.51825627,6.351825627,7
E01024234,12.79,20633,63.52133489,6.352133489,7
E01013069,12.79,20634,63.52441352,6.352441352,7
E01030765,12.79,20635,63.52749215,6.352749215,7
E01020481,12.79,20636,63.53057078,6.353057078,7
E01006252,12.79,20637,63.53364941,6.353364941,7
E01013305,12.79,20638,63.53672803,6.353672803,7
E01023162,12.79,20639,63.53980666,6.353980666,7
E01011579,12.79,20640,63.54288529,6.354288529,7
E01023832,12.79,20641,63.54596392,6.354596392,7
E01026575,12.79,20642,63.54904255,6.354904255,7
E01016473,12.78,20643,63.55212117,6.355212117,7
E01013324,12.78,20644,63.5551998,6.35551998,7
E01020494,12.78,20645,63.55827843,6.355827843,7
E01019652,12.78,20646,63.56135706,6.356135706,7
E01008534,12.78,20647,63.56443569,6.356443569,7
E01015107,12.78,20648,63.56751432,6.356751432,7
E01027417,12.78,20649,63.57059294,6.357059294,7
E01007211,12.78,20650,63.57367157,6.357367157,7
E01026341,12.78,20651,63.5767502,6.35767502,7
E01012467,12.78,20652,63.57982883,6.357982883,7
E01022394,12.78,20653,63.58290746,6.358290746,7
E01000288,12.78,20654,63.58598608,6.358598608,7
E01014525,12.78,20655,63.58906471,6.358906471,7
E01022194,12.78,20656,63.59214334,6.359214334,7
E01023934,12.78,20657,63.59522197,6.359522197,7
E01002674,12.78,20658,63.5983006,6.35983006,7
E01015949,12.78,20659,63.60137923,6.360137923,7
E01030956,12.78,20660,63.60445785,6.360445785,7
E01012602,12.77,20661,63.60753648,6.360753648,7
E01021372,12.77,20662,63.61061511,6.361061511,7
E01015620,12.77,20663,63.61369374,6.361369374,7
